,16,0,0,0,0,0,-82,-89,-84,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-85,-85,-93,-89,0,0,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-85,-85,-91,-89,-91
,17,0,0,0,0,0,-91,-86,-87,-88,-84,-84,0,0,0,0,0,0,0,0,-85,0,0,0,-86,-85,-84,0,-93,0,0,-87,0,0,0,0,0,-87,-89,0,0,0,0,0,0,0,0,0,0,0,0,-79,-79,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-87,-87,-88,-90,-89
,18,0,0,0,0,0,-84,-88,-90,0,-92,-93,0,0,0,0,0,0,0,0,0,0,0,0,-88,-85,-88,0,0,0,-97,0,-88,0,0,0,-86,-87,-85,0,0,0,0,0,-96,0,0,0,0,0,0,-80,-75,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-85,-85,-82,-83,-83
,19,0,0,0,0,0,-79,-86,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-86,-88,0,0,0,0,-87,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-71,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-81,0,0,-83
,20,0,0,0,0,0,-81,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-90,-86,0,0,0,0,0,0,0,0,0,-91,-86,-89,0,0,0,0,0,0,0,0,0,0,0,0,-77,-77,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-84,-83,-85,-85,-83
,21,0,0,0,0,0,-77,-78,-85,0,0,0,0,0,0,0,0,0,0,0,0,-95,-92,0,-93,0,0,0,0,0,0,0,-89,0,0,0,-87,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-80,-81,0,0,0
,22,0,0,0,0,0,-81,-83,-79,-92,-94,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-87,-86,0,0,0,-85,-87,-81,0,0,0,0,0,0,0,0,0,0,0,0,-76,-78,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-79,-83,-79,-77
,23,0,0,0,0,0,-81,-77,-83,-87,-86,-87,0,0,0,0,0,0,0,0,0,0,0,0,-85,-84,-83,0,0,0,-90,-86,-85,0,0,0,-90,0,0,-85,0,-86,0,0,0,0,0,0,0,0,0,-73,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-79,-77,-79
,24,0,0,0,0,0,-72,-80,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-80,-83,0,0,0,0,-88,0,0,0,0,-81,0,0,-78,-81,0,0,0,0,0,0,0,0,0,0,-80,-83,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-91,-84,0,-72,-78
,25,0,0,0,0,0,-70,-76,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-82,-77,0,0,0,-88,-80,-84,0,0,0,-83,0,0,-80,-83,-80,0,0,0,0,0,0,0,0,0,-80,-75,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-82,-79,-77,-73,-78
,26,0,0,0,0,0,-77,-81,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-80,-76,0,0,0,-77,-84,-83,0,0,0,-82,-79,-80,0,-82,-77,-85,0,0,0,0,0,0,0,0,-68,-78,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-80,-82,-78,-80,-87
,27,0,0,0,0,0,-65,-66,-65,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,-90,-88,-85,0,0,0,-80,-85,-80,0,0,0,-90,-89,-85,-84,-85,-86,0,0,0,0,0,0,0,0,0,-73,-74,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-85,-80,0,0,0
,28,0,0,0,0,0,-60,-61,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-91,-87,0,0,0,-85,-83,0,0,0,0,-88,-87,-87,-82,-84,-85,-87,0,0,0,0,0,0,0,0,-78,-74,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-82,-81,0,-70,0
,29,0,0,0,0,0,-74,-68,-70,0,0,0,0,0,0,0,0,0,0,0,0,-94,-90,-90,-83,-89,-86,0,0,0,-85,-87,-79,0,0,0,-80,-82,-81,-80,-81,-80,0,0,0,0,0,0,0,0,0,-73,-77,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-80,-81,0,0,0
,30,0,0,0,0,0,-81,-81,-77,0,0,0,0,-81,-85,0,0,0,0,0,0,0,0,0,-81,-81,-86,0,0,0,-80,-75,0,0,0,0,0,0,0,0,-87,-87,-86,-83,-87,0,0,0,0,0,0,-70,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,31,0,0,0,0,0,-80,-77,-78,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,-86,-86,-87,0,0,0,-82,0,-86,0,0,0,-86,0,-80,-85,0,0,-88,-79,-80,0,0,0,0,0,0,-77,-74,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-78
,32,0,0,0,0,0,-80,-82,-82,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,-87,-87,-85,0,0,0,-83,-79,-77,0,0,0,-83,-83,-82,0,0,0,-85,-88,-85,0,0,0,0,0,0,-82,-82,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,33,0,0,0,0,0,-79,-83,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-83,-87,0,0,0,-84,-86,-86,0,0,0,-86,-89,-83,-87,-86,-87,-81,-88,-84,0,0,0,0,0,0,-74,-76,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-94,-94,-84,0,0
,34,0,0,0,0,0,-80,-82,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-81,-78,0,0,0,-89,-83,-84,0,0,0,-86,-89,-83,-84,-86,-87,-89,-89,-87,0,0,0,0,0,0,-86,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0
,35,0,0,0,0,0,-86,-87,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-82,-82,0,0,0,-86,-89,-89,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84
,35,0,0,0,0,0,-84,-90,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-83,-80,0,0,0,-87,-90,-88,0,0,0,0,0,0,0,0,0,-86,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-82
,36,-90,-89,-91,0,0,-86,-88,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-86,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-87,0,0,0,0,0,0,0,0,0,0,-86,0,0
,37,0,-90,-91,0,0,-87,-91,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-84,-83,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,-84,-85,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,-93,0,0,0,0,0,0,0,0,0,-78,-73,-80
,38,0,0,0,0,0,0,0,0,0,0,0,-91,-91,0,0,0,0,0,0,0,0,-95,-93,-78,-76,-78,0,0,0,0,0,-89,0,0,0,0,0,0,-88,-87,0,-90,-88,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-90,0,0,0,0,0,0,0,0,0,-72,-72,-71
,39,-88,-94,-89,0,0,-87,-88,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-83,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-85,-86,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,40,0,0,0,0,0,-86,-90,-88,0,0,0,0,-89,-87,0,0,0,0,0,0,0,0,-93,-78,-79,-83,0,0,0,-83,0,0,0,0,0,0,0,0,-85,0,-86,-87,-87,-88,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-71
,41,0,0,0,0,0,-82,-88,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-75,-80,0,0,0,-82,-89,-87,0,0,0,-83,-86,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-52,-61
,42,0,0,0,0,0,-90,-85,-82,0,0,0,-81,-83,-86,0,0,0,0,0,0,0,0,0,-86,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-86,-85,0,0,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0
,40,0,0,0,0,0,-83,0,-84,0,0,0,-87,-88,-79,-89,-89,-84,0,0,0,-83,0,-82,0,0,0,0,0,0,0,0,-88,0,0,0,-86,-87,-85,0,0,0,-86,-87,-88,0,0,0,0,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-60,-59
,43,0,0,0,0,0,0,-82,-80,0,0,0,0,0,0,-82,-89,-83,0,0,0,-82,-86,-82,-82,0,0,0,0,0,0,-82,-85,0,0,0,0,-86,-88,0,0,0,-81,-84,-80,0,0,0,-89,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,-60,-54
,44,0,0,0,0,0,-77,-84,-77,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-72,-66
,45,0,0,0,0,0,-69,-72,-69,0,0,0,0,0,0,0,-83,0,0,0,0,0,-81,0,0,0,0,0,0,0,-82,-83,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,-89,-91,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,-59,-56,-59
,46,0,0,0,0,0,-82,-79,-75,0,0,0,0,0,0,-88,-82,-81,0,0,0,-71,-75,-73,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,-50,-51,-50
,47,0,0,0,0,0,-79,-81,-78,0,0,0,0,0,0,-69,-70,-68,0,0,0,-85,0,-72,0,0,0,0,0,0,-87,-92,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-88,-75,0,0,0,-73,-70,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-50,-47,-45
,48,0,0,0,0,0,-79,-85,-83,0,0,0,0,0,-89,-74,-75,-70,0,0,0,-71,-72,-74,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-79,-77,0,0,0,0,0,0,0,0,0,0,0,0,-84,-88,-85,0,0,0,-61,-50,-52
,49,0,0,0,0,0,-74,-68,-68,0,0,0,0,0,0,-84,-84,-71,0,0,0,-80,-79,-74,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,-86,0,-83,-88,0,0,0,0,0,0,0,0,-83,-82,-86,0,0,0,0,0,0,0,0,0,0,0,0,-78,-81,-77,0,0,0,-55,-52,-52
,50,0,0,0,0,0,-76,0,-78,0,0,0,0,0,0,-67,-68,-64,0,0,0,-76,-86,-86,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,-87,-88,-86,0,0,0,0,0,0,-86,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-82,-80,0,0,0,-52,-53,-55
